symbol,timestamp_utc,air_temp_3m,rel_hum_3m,wind_spd_avg,wind_spd_max,wind_direction,sw_rad_in,battv_min
VAAM,2026-03-15 01:15:00+00,-23.61,77.21,2.268,3.685,85.6,0.005,12.82
VAAM,2026-03-15 01:00:00+00,-22.6,78.68,2.442,3.293,93.8,0.004,12.84
VAAM,2026-03-15 00:45:00+00,-22.35,78.66,2.956,3.489,85.5,0.003,12.84
VAAM,2026-03-15 00:30:00+00,-22.28,78.61,1.903,2.646,125.9,0.003,12.84
VAAM,2026-03-15 00:15:00+00,-21.62,78.89,1.996,2.607,79.04,0.003,12.82
VAAM,2026-03-15 00:00:00+00,-21.46,78.36,0.645,1.137,52.16,0.006,12.85
VAAM,2026-03-14 23:45:00+00,-20.9,78.44,1.377,2.783,94.5,0.006,12.85
VAAM,2026-03-14 23:30:00+00,-20.49,80.2,1.782,2.568,107.6,0.009,12.85
VAAM,2026-03-14 23:15:00+00,-21.54,78.67,2.535,2.979,102.9,0.024,12.83
VAAM,2026-03-14 23:00:00+00,-21.34,78.71,3.302,3.9,78.12,0.058,12.85
VAAM,2026-03-14 22:45:00+00,-20.71,78.62,2.427,3.744,81.1,0.149,12.85
VAAM,2026-03-14 22:30:00+00,-19.46,80.7,1.394,2.097,80.3,0.318,12.85
VAAM,2026-03-14 22:15:00+00,-18.7,80.3,0.484,0.941,351.7,0.65,12.83
VAAM,2026-03-14 22:00:00+00,-17.42,81.8,0.51,1.333,225.2,1.216,12.86
VAAM,2026-03-14 21:45:00+00,-17.09,81.7,0.658,1.352,300.7,2.318,12.86
VAAM,2026-03-14 21:30:00+00,-16.17,82.1,0.762,1.372,297.8,4.06,12.86
VAAM,2026-03-14 21:15:00+00,-15.2,82.6,0.046,0.666,232.2,7.844,12.84
VAAM,2026-03-14 21:00:00+00,-14.92,82.8,0.463,1.098,73.27,15.14,12.86
VAAM,2026-03-14 20:45:00+00,-14.86,82.7,1.062,1.254,56.61,20.44,12.86
VAAM,2026-03-14 20:30:00+00,-14.74,82.4,0.893,1.078,72.1,20.31,12.86
VAAM,2026-03-14 20:15:00+00,-14.59,82.8,0.249,0.882,41.58,16.63,12.84
VAAM,2026-03-14 20:00:00+00,-14.72,82.8,0.69,1.313,277.9,13.72,12.87
VAAM,2026-03-14 19:45:00+00,-14.6,82.1,0.956,1.352,304.4,20.73,12.87
VAAM,2026-03-14 19:30:00+00,-14.12,82.1,0.137,0.451,0.141,29.87,12.87
VAAM,2026-03-14 19:15:00+00,-14.06,82.1,0.792,1.725,68.62,35.32,12.85
VAAM,2026-03-14 19:00:00+00,-13.74,81.2,0.937,1.705,74.24,33.24,12.87
VAAM,2026-03-14 18:45:00+00,-13.99,81.7,0.198,0.608,288.1,39.0,12.88
VAAM,2026-03-14 18:30:00+00,-14.18,82.1,0.759,1.372,283.2,53.38,12.89
VAAM,2026-03-14 18:15:00+00,-14.41,82.2,1.514,1.803,295.9,52.57,12.86
VAAM,2026-03-14 18:00:00+00,-14.37,81.3,1.401,1.901,290.0,49.07,12.88
VAAM,2026-03-14 17:45:00+00,-14.25,81.1,0.857,1.254,286.5,46.74,12.89
VAAM,2026-03-14 17:30:00+00,-14.34,81.2,1.12,1.666,283.2,53.67,12.89
VAAM,2026-03-14 17:15:00+00,-14.16,80.0,1.071,1.705,274.5,57.88,12.87
VAAM,2026-03-14 17:00:00+00,-14.32,79.82,0.857,1.529,330.9,60.6,12.89
VAAM,2026-03-14 16:45:00+00,-13.82,78.72,0.914,1.392,23.57,62.0,12.89
